date,arena,age_group,home,away,parallel_slot
2027-01-16,Ringerikshallen,U12,Frisk Asker 4,Jutul Rød,1
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Jutul Grønn,0
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Hvit,Frisk Asker 3,1
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 2,Jar Blå,2
2027-01-16,Holmenkollen ishall,U8,Jar Rød,Jutul Hvit,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Frisk Asker 3,0
2027-01-16,Holmenkollen ishall,U8,Jar Blå,Jutul Grønn,1
2027-01-16,Holmenkollen ishall,U8,Jutul Hvit,Holmen Hockey Hvit,2
2027-01-16,Holmenkollen ishall,U8,Jar Rød,Frisk Asker 2,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Jar Blå,0
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 3,Jutul Hvit,1
2027-01-16,Holmenkollen ishall,U8,Jutul Grønn,Jar Rød,2
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Hvit,Frisk Asker 2,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Jutul Hvit,0
2027-01-16,Holmenkollen ishall,U8,Jar Rød,Jar Blå,1
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 2,Frisk Asker 3,2
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jutul Grønn,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Jar Rød,0
2027-01-16,Holmenkollen ishall,U8,Jutul Hvit,Frisk Asker 2,1
2027-01-16,Holmenkollen ishall,U8,Jar Blå,Holmen Hockey Hvit,2
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 3,Jutul Grønn,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Frisk Asker 2,0
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jar Rød,1
2027-01-16,Holmenkollen ishall,U8,Jutul Grønn,Jutul Hvit,2
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 3,Jar Blå,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Blå,Holmen Hockey Hvit,0
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 2,Jutul Grønn,1
2027-01-16,Holmenkollen ishall,U8,Jar Rød,Frisk Asker 3,2
2027-01-16,Holmenkollen ishall,U8,Jutul Hvit,Jar Blå,3
2027-01-17,Kongsberghallen,JU12,Frisk Asker Svart,Ringerike 1,0
2027-01-17,Kongsberghallen,JU12,Jutul/Jar Kittens,Skien,1
2027-01-17,Kongsberghallen,JU12,Frisk Asker Svart,Skien,0
2027-01-17,Kongsberghallen,JU12,Jutul/Jar Kittens,Ringerike 1,1
2027-01-17,Kongsberghallen,JU12,Frisk Asker Svart,Jutul/Jar Kittens,0
2027-01-17,Kongsberghallen,JU12,Skien,Ringerike 1,1
2027-01-17,Skien ishall,JU8,Jar,Jutul Kittens,0
2027-01-17,Skien ishall,JU8,Jutul Grønn,Jar Rød,1
2027-01-17,Skien ishall,JU8,Frisk Asker,Ringerike 1,2
2027-01-17,Skien ishall,JU8,Skien,Jutul Kittens,0
2027-01-17,Skien ishall,JU8,Ringerike 1,Jar,1
2027-01-17,Skien ishall,JU8,Frisk Asker,Jutul Grønn,2
2027-01-17,Skien ishall,JU8,Skien,Jar Rød,0
2027-01-17,Skien ishall,JU8,Jutul Kittens,Ringerike 1,1
2027-01-17,Skien ishall,JU8,Jar,Jutul Grønn,2
2027-01-17,Skien ishall,JU8,Skien,Ringerike 1,0
2027-01-17,Skien ishall,JU8,Frisk Asker,Jar Rød,1
2027-01-17,Skien ishall,JU8,Jutul Grønn,Jutul Kittens,2
2027-01-17,Skien ishall,JU8,Skien,Frisk Asker,0
2027-01-17,Skien ishall,JU8,Ringerike 1,Jutul Grønn,1
2027-01-17,Skien ishall,JU8,Jar Rød,Jar,2
2027-01-17,Skien ishall,JU8,Skien,Jutul Grønn,0
2027-01-17,Skien ishall,JU8,Jar,Frisk Asker,1
2027-01-17,Skien ishall,JU8,Jutul Kittens,Jar Rød,2
2027-01-17,Skien ishall,JU8,Skien,Jar,0
2027-01-17,Skien ishall,JU8,Frisk Asker,Jutul Kittens,1
2027-01-17,Skien ishall,JU8,Ringerike 1,Jar Rød,2
2027-01-17,Skien ishall,JU8,(Pause),Skien,
2027-01-17,Skien ishall,JU8,(Pause),Jar Rød,
2027-01-17,Skien ishall,JU8,(Pause),Frisk Asker,
2027-01-17,Skien ishall,JU8,(Pause),Jar,
2027-01-17,Skien ishall,JU8,(Pause),Jutul Kittens,
2027-01-17,Skien ishall,JU8,(Pause),Ringerike 1,
2027-01-17,Skien ishall,JU8,(Pause),Jutul Grønn,
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 2,Ringerike 3,0
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 6,Holmen Hockey Blå,1
2027-01-17,Varner Arena / Askerhallen,U10,Jar Rød,Jutul Rød,2
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 2,Holmen Hockey Blå,0
2027-01-17,Varner Arena / Askerhallen,U10,Jutul Rød,Ringerike 3,1
2027-01-17,Varner Arena / Askerhallen,U10,Jar Rød,Frisk Asker 6,2
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 2,Jutul Rød,0
2027-01-17,Varner Arena / Askerhallen,U10,Holmen Hockey Blå,Jar Rød,1
2027-01-17,Varner Arena / Askerhallen,U10,Ringerike 3,Frisk Asker 6,2
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 2,Jar Rød,0
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 6,Jutul Rød,1
2027-01-17,Varner Arena / Askerhallen,U10,Ringerike 3,Holmen Hockey Blå,2
2027-01-17,Varner Arena / Askerhallen,U10,Frisk Asker 2,Frisk Asker 6,0
2027-01-17,Varner Arena / Askerhallen,U10,Jar Rød,Ringerike 3,1
2027-01-17,Varner Arena / Askerhallen,U10,Jutul Rød,Holmen Hockey Blå,2
2027-01-17,Tonsberghallen,U11,Jar Gul,Jar Lilla,0
2027-01-17,Tonsberghallen,U11,Frisk Asker 2,Jar Rød,1
2027-01-17,Tonsberghallen,U11,Jar Hvit,Jar Oransje,2
2027-01-17,Tonsberghallen,U11,Jar Gul,Jar Rød,0
2027-01-17,Tonsberghallen,U11,Jar Oransje,Jar Lilla,1
2027-01-17,Tonsberghallen,U11,Jar Hvit,Frisk Asker 2,2
2027-01-17,Tonsberghallen,U11,Jar Gul,Jar Oransje,0
2027-01-17,Tonsberghallen,U11,Jar Rød,Jar Hvit,1
2027-01-17,Tonsberghallen,U11,Jar Lilla,Frisk Asker 2,2
2027-01-17,Tonsberghallen,U11,Jar Gul,Jar Hvit,0
2027-01-17,Tonsberghallen,U11,Frisk Asker 2,Jar Oransje,1
2027-01-17,Tonsberghallen,U11,Jar Lilla,Jar Rød,2
2027-01-17,Tonsberghallen,U11,Jar Gul,Frisk Asker 2,0
2027-01-17,Tonsberghallen,U11,Jar Hvit,Jar Lilla,1
2027-01-17,Tonsberghallen,U11,Jar Oransje,Jar Rød,2
2027-01-17,Jarhallen,U12,Jar Lilla,Holmen Hockey Rød,0
2027-01-17,Jarhallen,U12,Jar Rød,Frisk Asker 1,1
2027-01-17,Jarhallen,U12,Jar Lilla,Frisk Asker 1,0
2027-01-17,Jarhallen,U12,Jar Rød,Holmen Hockey Rød,1
2027-01-17,Jarhallen,U12,Jar Lilla,Jar Rød,0
2027-01-17,Jarhallen,U12,Frisk Asker 1,Holmen Hockey Rød,1
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Ringerike 1,0
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Jar Rød,1
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Blå,Jar Hvit,2
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Jar Rød,0
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Hvit,Ringerike 1,1
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Blå,Frisk Asker Svart,2
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Jar Hvit,0
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Rød,Jar Blå,1
2027-01-23,Varner Arena / Askerhallen,JU10,Ringerike 1,Frisk Asker Svart,2
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Jar Blå,0
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Jar Hvit,1
2027-01-23,Varner Arena / Askerhallen,JU10,Ringerike 1,Jar Rød,2
2027-01-23,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Frisk Asker Svart,0
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Blå,Ringerike 1,1
2027-01-23,Varner Arena / Askerhallen,JU10,Jar Hvit,Jar Rød,2
2027-01-23,Jarhallen,U9,Jar Blå,Frisk Asker 3,0
2027-01-23,Jarhallen,U9,Jar Svart,Ringerike 1,1
2027-01-23,Jarhallen,U9,Frisk Asker 1,Tønsberg,2
2027-01-23,Jarhallen,U9,Jutul Gul,Holmen Hockey Sort,3
2027-01-23,Jarhallen,U9,Jar Blå,Ringerike 1,0
2027-01-23,Jarhallen,U9,Tønsberg,Frisk Asker 3,1
2027-01-23,Jarhallen,U9,Holmen Hockey Sort,Jar Svart,2
2027-01-23,Jarhallen,U9,Jutul Gul,Frisk Asker 1,3
2027-01-23,Jarhallen,U9,Jar Blå,Tønsberg,0
2027-01-23,Jarhallen,U9,Ringerike 1,Holmen Hockey Sort,1
2027-01-23,Jarhallen,U9,Frisk Asker 3,Jutul Gul,2
2027-01-23,Jarhallen,U9,Jar Svart,Frisk Asker 1,3
2027-01-23,Jarhallen,U9,Jar Blå,Holmen Hockey Sort,0
2027-01-23,Jarhallen,U9,Jutul Gul,Tønsberg,1
2027-01-23,Jarhallen,U9,Frisk Asker 1,Ringerike 1,2
2027-01-23,Jarhallen,U9,Jar Svart,Frisk Asker 3,3
2027-01-23,Jarhallen,U9,Jar Blå,Jutul Gul,0
2027-01-23,Jarhallen,U9,Holmen Hockey Sort,Frisk Asker 1,1
2027-01-23,Jarhallen,U9,Tønsberg,Jar Svart,2
2027-01-23,Jarhallen,U9,Ringerike 1,Frisk Asker 3,3
2027-01-23,Jarhallen,U9,Jar Blå,Frisk Asker 1,0
2027-01-23,Jarhallen,U9,Jar Svart,Jutul Gul,1
2027-01-23,Jarhallen,U9,Frisk Asker 3,Holmen Hockey Sort,2
2027-01-23,Jarhallen,U9,Ringerike 1,Tønsberg,3
2027-01-23,Jarhallen,U9,Jar Blå,Jar Svart,0
2027-01-23,Jarhallen,U9,Frisk Asker 1,Frisk Asker 3,1
2027-01-23,Jarhallen,U9,Jutul Gul,Ringerike 1,2
2027-01-23,Jarhallen,U9,Holmen Hockey Sort,Tønsberg,3
2027-01-24,Holmenkollen ishall,U10,Holmen Hockey Sort,Jar Grønn,0
2027-01-24,Holmenkollen ishall,U10,Frisk Asker 3,Jutul Grønn,1
2027-01-24,Holmenkollen ishall,U10,Jar Blå,Ringerike 2,2
2027-01-24,Holmenkollen ishall,U10,Holmen Hockey Sort,Jutul Grønn,0
2027-01-24,Holmenkollen ishall,U10,Ringerike 2,Jar Grønn,1
2027-01-24,Holmenkollen ishall,U10,Jar Blå,Frisk Asker 3,2
2027-01-24,Holmenkollen ishall,U10,Holmen Hockey Sort,Ringerike 2,0
2027-01-24,Holmenkollen ishall,U10,Jutul Grønn,Jar Blå,1
2027-01-24,Holmenkollen ishall,U10,Jar Grønn,Frisk Asker 3,2
2027-01-24,Holmenkollen ishall,U10,Holmen Hockey Sort,Jar Blå,0
2027-01-24,Holmenkollen ishall,U10,Frisk Asker 3,Ringerike 2,1
2027-01-24,Holmenkollen ishall,U10,Jar Grønn,Jutul Grønn,2
2027-01-24,Holmenkollen ishall,U10,Holmen Hockey Sort,Frisk Asker 3,0
2027-01-24,Holmenkollen ishall,U10,Jar Blå,Jar Grønn,1
2027-01-24,Holmenkollen ishall,U10,Ringerike 2,Jutul Grønn,2
2027-01-24,Jarhallen,U7,Jar Blå,Frisk Asker 1,0
2027-01-24,Jarhallen,U7,Jar Svart,Tønsberg,1
2027-01-24,Jarhallen,U7,Frisk Asker 2,Sandefjord,2
2027-01-24,Jarhallen,U7,Holmen Hockey Rød,Jutul Rød,3
2027-01-24,Jarhallen,U7,Jar Blå,Tønsberg,0
2027-01-24,Jarhallen,U7,Sandefjord,Frisk Asker 1,1
2027-01-24,Jarhallen,U7,Jutul Rød,Jar Svart,2
2027-01-24,Jarhallen,U7,Holmen Hockey Rød,Frisk Asker 2,3
2027-01-24,Jarhallen,U7,Jar Blå,Sandefjord,0
2027-01-24,Jarhallen,U7,Tønsberg,Jutul Rød,1
2027-01-24,Jarhallen,U7,Frisk Asker 1,Holmen Hockey Rød,2
2027-01-24,Jarhallen,U7,Jar Svart,Frisk Asker 2,3
2027-01-24,Jarhallen,U7,Jar Blå,Jutul Rød,0
2027-01-24,Jarhallen,U7,Holmen Hockey Rød,Sandefjord,1
2027-01-24,Jarhallen,U7,Frisk Asker 2,Tønsberg,2
2027-01-24,Jarhallen,U7,Jar Svart,Frisk Asker 1,3
2027-01-24,Jarhallen,U7,Jar Blå,Holmen Hockey Rød,0
2027-01-24,Jarhallen,U7,Jutul Rød,Frisk Asker 2,1
2027-01-24,Jarhallen,U7,Sandefjord,Jar Svart,2
2027-01-24,Jarhallen,U7,Tønsberg,Frisk Asker 1,3
2027-01-24,Jarhallen,U7,Jar Blå,Frisk Asker 2,0
2027-01-24,Jarhallen,U7,Jar Svart,Holmen Hockey Rød,1
2027-01-24,Jarhallen,U7,Frisk Asker 1,Jutul Rød,2
2027-01-24,Jarhallen,U7,Tønsberg,Sandefjord,3
2027-01-24,Jarhallen,U7,Jar Blå,Jar Svart,0
2027-01-24,Jarhallen,U7,Frisk Asker 2,Frisk Asker 1,1
2027-01-24,Jarhallen,U7,Holmen Hockey Rød,Tønsberg,2
2027-01-24,Jarhallen,U7,Jutul Rød,Sandefjord,3
2027-01-30,Jarhallen,U8,Jar Hvit,Skien,0
2027-01-30,Jarhallen,U8,Frisk Asker 4,Sandefjord,1
2027-01-30,Jarhallen,U8,Jutul Rød,Ringerike 2,2
2027-01-30,Jarhallen,U8,Holmen Hockey Rød,Kongsberg,3
2027-01-30,Jarhallen,U8,Jar Hvit,Sandefjord,0
2027-01-30,Jarhallen,U8,Ringerike 2,Skien,1
2027-01-30,Jarhallen,U8,Kongsberg,Frisk Asker 4,2
2027-01-30,Jarhallen,U8,Holmen Hockey Rød,Jutul Rød,3
2027-01-30,Jarhallen,U8,Jar Hvit,Ringerike 2,0
2027-01-30,Jarhallen,U8,Sandefjord,Kongsberg,1
2027-01-30,Jarhallen,U8,Skien,Holmen Hockey Rød,2
2027-01-30,Jarhallen,U8,Frisk Asker 4,Jutul Rød,3
2027-01-30,Jarhallen,U8,Jar Hvit,Kongsberg,0
2027-01-30,Jarhallen,U8,Holmen Hockey Rød,Ringerike 2,1
2027-01-30,Jarhallen,U8,Jutul Rød,Sandefjord,2
2027-01-30,Jarhallen,U8,Frisk Asker 4,Skien,3
2027-01-30,Jarhallen,U8,Jar Hvit,Holmen Hockey Rød,0
2027-01-30,Jarhallen,U8,Kongsberg,Jutul Rød,1
2027-01-30,Jarhallen,U8,Ringerike 2,Frisk Asker 4,2
2027-01-30,Jarhallen,U8,Sandefjord,Skien,3
2027-01-30,Jarhallen,U8,Jar Hvit,Jutul Rød,0
2027-01-30,Jarhallen,U8,Frisk Asker 4,Holmen Hockey Rød,1
2027-01-30,Jarhallen,U8,Skien,Kongsberg,2
2027-01-30,Jarhallen,U8,Sandefjord,Ringerike 2,3
2027-01-30,Jarhallen,U8,Jar Hvit,Frisk Asker 4,0
2027-01-30,Jarhallen,U8,Jutul Rød,Skien,1
2027-01-30,Jarhallen,U8,Holmen Hockey Rød,Sandefjord,2
2027-01-30,Jarhallen,U8,Kongsberg,Ringerike 2,3
2027-01-31,Jarhallen,JU10,Jar Blå,Frisk Asker Svart,0
2027-01-31,Jarhallen,JU10,Jar Hvit,Skien,1
2027-01-31,Jarhallen,JU10,Jar Rød,Frisk Asker Orange,2
2027-01-31,Jarhallen,JU10,Jar Blå,Skien,0
2027-01-31,Jarhallen,JU10,Frisk Asker Orange,Frisk Asker Svart,1
2027-01-31,Jarhallen,JU10,Jar Rød,Jar Hvit,2
2027-01-31,Jarhallen,JU10,Jar Blå,Frisk Asker Orange,0
2027-01-31,Jarhallen,JU10,Skien,Jar Rød,1
2027-01-31,Jarhallen,JU10,Frisk Asker Svart,Jar Hvit,2
2027-01-31,Jarhallen,JU10,Jar Blå,Jar Rød,0
2027-01-31,Jarhallen,JU10,Jar Hvit,Frisk Asker Orange,1
2027-01-31,Jarhallen,JU10,Frisk Asker Svart,Skien,2
2027-01-31,Jarhallen,JU10,Jar Blå,Jar Hvit,0
2027-01-31,Jarhallen,JU10,Jar Rød,Frisk Asker Svart,1
2027-01-31,Jarhallen,JU10,Frisk Asker Orange,Skien,2
2027-01-31,Baerum ishall,U10,Frisk Asker 4,Kongsberg,0
2027-01-31,Baerum ishall,U10,Ringerike 4,Frisk Asker 5,1
2027-01-31,Baerum ishall,U10,Jar Svart,Jar Gul,2
2027-01-31,Baerum ishall,U10,Frisk Asker 4,Frisk Asker 5,0
2027-01-31,Baerum ishall,U10,Jar Gul,Kongsberg,1
2027-01-31,Baerum ishall,U10,Jar Svart,Ringerike 4,2
2027-01-31,Baerum ishall,U10,Frisk Asker 4,Jar Gul,0
2027-01-31,Baerum ishall,U10,Frisk Asker 5,Jar Svart,1
2027-01-31,Baerum ishall,U10,Kongsberg,Ringerike 4,2
2027-01-31,Baerum ishall,U10,Frisk Asker 4,Jar Svart,0
2027-01-31,Baerum ishall,U10,Ringerike 4,Jar Gul,1
2027-01-31,Baerum ishall,U10,Kongsberg,Frisk Asker 5,2
2027-01-31,Baerum ishall,U10,Frisk Asker 4,Ringerike 4,0
2027-01-31,Baerum ishall,U10,Jar Svart,Kongsberg,1
2027-01-31,Baerum ishall,U10,Jar Gul,Frisk Asker 5,2
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Rød,0
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 4,Jar Rød,1
2027-01-31,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Jutul Hvit,2
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Grønn,Jar Hvit,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Rød,0
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Hvit,Jutul Rød,1
2027-01-31,Varner Arena / Askerhallen,U9,Jar Hvit,Frisk Asker 4,2
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Grønn,Holmen Hockey Rød,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Hvit,0
2027-01-31,Varner Arena / Askerhallen,U9,Jar Rød,Jar Hvit,1
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Rød,Jutul Grønn,2
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 4,Holmen Hockey Rød,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jar Hvit,0
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Grønn,Jutul Hvit,1
2027-01-31,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Jar Rød,2
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 4,Jutul Rød,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Jutul Grønn,0
2027-01-31,Varner Arena / Askerhallen,U9,Jar Hvit,Holmen Hockey Rød,1
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Hvit,Frisk Asker 4,2
2027-01-31,Varner Arena / Askerhallen,U9,Jar Rød,Jutul Rød,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Holmen Hockey Rød,0
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 4,Jutul Grønn,1
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Rød,Jar Hvit,2
2027-01-31,Varner Arena / Askerhallen,U9,Jar Rød,Jutul Hvit,3
2027-01-31,Varner Arena / Askerhallen,U9,Frisk Asker 2,Frisk Asker 4,0
2027-01-31,Varner Arena / Askerhallen,U9,Holmen Hockey Rød,Jutul Rød,1
2027-01-31,Varner Arena / Askerhallen,U9,Jutul Grønn,Jar Rød,2
2027-01-31,Varner Arena / Askerhallen,U9,Jar Hvit,Jutul Hvit,3
2027-02-06,Ringerikshallen,U10,Ringerike 3,Tønsberg,0
2027-02-06,Ringerikshallen,U10,Frisk Asker 1,Jutul Hvit,1
2027-02-06,Ringerikshallen,U10,Jar Blå,Holmen Hockey Sort,2
2027-02-06,Ringerikshallen,U10,Ringerike 3,Jutul Hvit,0
2027-02-06,Ringerikshallen,U10,Holmen Hockey Sort,Tønsberg,1
2027-02-06,Ringerikshallen,U10,Jar Blå,Frisk Asker 1,2
2027-02-06,Ringerikshallen,U10,Ringerike 3,Holmen Hockey Sort,0
2027-02-06,Ringerikshallen,U10,Jutul Hvit,Jar Blå,1
2027-02-06,Ringerikshallen,U10,Tønsberg,Frisk Asker 1,2
2027-02-06,Ringerikshallen,U10,Ringerike 3,Jar Blå,0
2027-02-06,Ringerikshallen,U10,Frisk Asker 1,Holmen Hockey Sort,1
2027-02-06,Ringerikshallen,U10,Tønsberg,Jutul Hvit,2
2027-02-06,Ringerikshallen,U10,Ringerike 3,Frisk Asker 1,0
2027-02-06,Ringerikshallen,U10,Jar Blå,Tønsberg,1
2027-02-06,Ringerikshallen,U10,Holmen Hockey Sort,Jutul Hvit,2
2027-02-06,Jarhallen,U9,Jar Rød,Tønsberg,0
2027-02-06,Jarhallen,U9,Frisk Asker 5,Ringerike 1,1
2027-02-06,Jarhallen,U9,Sandefjord,Jutul Gul,2
2027-02-06,Jarhallen,U9,Holmen Hockey Sort,Skien,3
2027-02-06,Jarhallen,U9,Jar Rød,Ringerike 1,0
2027-02-06,Jarhallen,U9,Jutul Gul,Tønsberg,1
2027-02-06,Jarhallen,U9,Skien,Frisk Asker 5,2
2027-02-06,Jarhallen,U9,Holmen Hockey Sort,Sandefjord,3
2027-02-06,Jarhallen,U9,Jar Rød,Jutul Gul,0
2027-02-06,Jarhallen,U9,Ringerike 1,Skien,1
2027-02-06,Jarhallen,U9,Tønsberg,Holmen Hockey Sort,2
2027-02-06,Jarhallen,U9,Frisk Asker 5,Sandefjord,3
2027-02-06,Jarhallen,U9,Jar Rød,Skien,0
2027-02-06,Jarhallen,U9,Holmen Hockey Sort,Jutul Gul,1
2027-02-06,Jarhallen,U9,Sandefjord,Ringerike 1,2
2027-02-06,Jarhallen,U9,Frisk Asker 5,Tønsberg,3
2027-02-06,Jarhallen,U9,Jar Rød,Holmen Hockey Sort,0
2027-02-06,Jarhallen,U9,Skien,Sandefjord,1
2027-02-06,Jarhallen,U9,Jutul Gul,Frisk Asker 5,2
2027-02-06,Jarhallen,U9,Ringerike 1,Tønsberg,3
2027-02-06,Jarhallen,U9,Jar Rød,Sandefjord,0
2027-02-06,Jarhallen,U9,Frisk Asker 5,Holmen Hockey Sort,1
2027-02-06,Jarhallen,U9,Tønsberg,Skien,2
2027-02-06,Jarhallen,U9,Ringerike 1,Jutul Gul,3
2027-02-06,Jarhallen,U9,Jar Rød,Frisk Asker 5,0
2027-02-06,Jarhallen,U9,Sandefjord,Tønsberg,1
2027-02-06,Jarhallen,U9,Holmen Hockey Sort,Ringerike 1,2
2027-02-06,Jarhallen,U9,Skien,Jutul Gul,3
2027-02-07,Jarhallen,JU8,Jar Rød,Jutul Kittens,0
2027-02-07,Jarhallen,JU8,Jutul Grønn,Skien,1
2027-02-07,Jarhallen,JU8,Frisk Asker,Ringerike 1,2
2027-02-07,Jarhallen,JU8,Jar,Jutul Kittens,0
2027-02-07,Jarhallen,JU8,Ringerike 1,Jar Rød,1
2027-02-07,Jarhallen,JU8,Frisk Asker,Jutul Grønn,2
2027-02-07,Jarhallen,JU8,Jar,Skien,0
2027-02-07,Jarhallen,JU8,Jutul Kittens,Ringerike 1,1
2027-02-07,Jarhallen,JU8,Jar Rød,Jutul Grønn,2
2027-02-07,Jarhallen,JU8,Jar,Ringerike 1,0
2027-02-07,Jarhallen,JU8,Frisk Asker,Skien,1
2027-02-07,Jarhallen,JU8,Jutul Grønn,Jutul Kittens,2
2027-02-07,Jarhallen,JU8,Jar,Frisk Asker,0
2027-02-07,Jarhallen,JU8,Ringerike 1,Jutul Grønn,1
2027-02-07,Jarhallen,JU8,Skien,Jar Rød,2
2027-02-07,Jarhallen,JU8,Jar,Jutul Grønn,0
2027-02-07,Jarhallen,JU8,Jar Rød,Frisk Asker,1
2027-02-07,Jarhallen,JU8,Jutul Kittens,Skien,2
2027-02-07,Jarhallen,JU8,Jar,Jar Rød,0
2027-02-07,Jarhallen,JU8,Frisk Asker,Jutul Kittens,1
2027-02-07,Jarhallen,JU8,Ringerike 1,Skien,2
2027-02-07,Jarhallen,JU8,(Pause),Jar,
2027-02-07,Jarhallen,JU8,(Pause),Skien,
2027-02-07,Jarhallen,JU8,(Pause),Frisk Asker,
2027-02-07,Jarhallen,JU8,(Pause),Jar Rød,
2027-02-07,Jarhallen,JU8,(Pause),Jutul Kittens,
2027-02-07,Jarhallen,JU8,(Pause),Ringerike 1,
2027-02-07,Jarhallen,JU8,(Pause),Jutul Grønn,
2027-02-07,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 6,0
2027-02-07,Holmenkollen ishall,U10,Frisk Asker 2,Ringerike 1,1
2027-02-07,Holmenkollen ishall,U10,Jar Svart,Jutul Rød,2
2027-02-07,Holmenkollen ishall,U10,Holmen Hockey Rød,Ringerike 1,0
2027-02-07,Holmenkollen ishall,U10,Jutul Rød,Frisk Asker 6,1
2027-02-07,Holmenkollen ishall,U10,Jar Svart,Frisk Asker 2,2
2027-02-07,Holmenkollen ishall,U10,Holmen Hockey Rød,Jutul Rød,0
2027-02-07,Holmenkollen ishall,U10,Ringerike 1,Jar Svart,1
2027-02-07,Holmenkollen ishall,U10,Frisk Asker 6,Frisk Asker 2,2
2027-02-07,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Svart,0
2027-02-07,Holmenkollen ishall,U10,Frisk Asker 2,Jutul Rød,1
2027-02-07,Holmenkollen ishall,U10,Frisk Asker 6,Ringerike 1,2
2027-02-07,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 2,0
2027-02-07,Holmenkollen ishall,U10,Jar Svart,Frisk Asker 6,1
2027-02-07,Holmenkollen ishall,U10,Jutul Rød,Ringerike 1,2
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 3,Jutul Grønn,0
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 4,Ringerike 4,1
2027-02-13,Varner Arena / Askerhallen,U10,Jar Hvit,Holmen Hockey Blå,2
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 3,Ringerike 4,0
2027-02-13,Varner Arena / Askerhallen,U10,Holmen Hockey Blå,Jutul Grønn,1
2027-02-13,Varner Arena / Askerhallen,U10,Jar Hvit,Frisk Asker 4,2
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 3,Holmen Hockey Blå,0
2027-02-13,Varner Arena / Askerhallen,U10,Ringerike 4,Jar Hvit,1
2027-02-13,Varner Arena / Askerhallen,U10,Jutul Grønn,Frisk Asker 4,2
